ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
1,51.0,Self Enquiry,3,2.302585092994046,Small Business,5.0,Basic,3.0,Married,3.0,1,4,1,Executive,9.969322108457675,5.0
0,36.0,Self Enquiry,3,2.1972245773362196,Small Business,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,9.937502431123406,7.0
0,37.0,Self Enquiry,1,2.4849066497880004,Salaried,5.0,Basic,5.0,Married,2.0,1,1,1,Executive,10.003197131685106,5.0
0,34.0,Company Invited,3,1.9459101490553132,Salaried,2.0,Deluxe,5.0,Married,4.0,0,3,0,Manager,10.088056581870562,5.0
0,36.0,Self Enquiry,1,2.3978952727983707,Salaried,4.0,Basic,3.0,Married,3.0,0,4,1,Executive,9.934453131793008,6.0
0,28.0,Self Enquiry,1,2.1972245773362196,Salaried,4.0,Basic,5.0,Married,3.0,0,3,1,Executive,9.95318206955998,5.0
1,27.0,Self Enquiry,1,3.4657359027997265,Salaried,6.0,Basic,3.0,Unmarried,3.0,0,1,0,Executive,9.950895809931119,4.0
0,28.0,Company Invited,3,2.70805020110221,Salaried,4.0,Standard,3.0,Unmarried,3.0,0,1,1,Senior Manager,10.21844426712279,4.0
0,31.0,Company Invited,1,1.9459101490553132,Small Business,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,10.029635504524139,4.0
1,42.0,Self Enquiry,1,2.9444389791664403,Large Business,4.0,King,3.0,Married,3.0,0,4,1,VP,10.399231263877141,5.0
0,35.0,Company Invited,3,3.4011973816621555,Small Business,4.0,Deluxe,3.0,Unmarried,2.0,0,5,0,Manager,10.053888353203654,6.0
0,38.0,Self Enquiry,1,3.258096538021482,Salaried,4.0,Basic,4.0,Married,6.0,0,4,0,Executive,9.98506753952855,6.0
0,47.0,Company Invited,3,2.4849066497880004,Small Business,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,Manager,10.104385494903019,6.0
0,36.0,Self Enquiry,1,2.70805020110221,Salaried,2.0,Basic,3.0,Married,3.0,0,5,1,Executive,9.949750717005767,5.0
1,49.0,Self Enquiry,1,1.9459101490553132,Salaried,5.0,Standard,3.0,Unmarried,2.0,1,5,0,Senior Manager,10.088264425905146,5.0
1,29.0,Self Enquiry,1,2.4849066497880004,Large Business,4.0,Basic,3.0,Unmarried,3.0,1,1,0,Executive,10.00419224665776,4.0
0,45.0,Self Enquiry,3,1.9459101490553132,Small Business,4.0,Deluxe,5.0,Married,7.0,1,1,1,Manager,10.091294039560653,6.0
0,36.0,Company Invited,1,2.8903717578961645,Small Business,5.0,Standard,5.0,Married,4.0,1,5,1,Senior Manager,10.259832442012879,7.0
0,27.0,Self Enquiry,3,3.4011973816621555,Small Business,5.0,Deluxe,3.0,Married,2.0,1,1,0,Manager,10.0360497256191,4.0
0,34.0,Company Invited,1,1.9459101490553132,Salaried,4.0,Standard,3.0,Unmarried,3.0,1,1,1,Senior Manager,10.377732176039117,5.0
0,36.0,Company Invited,3,1.791759469228055,Salaried,4.0,Standard,5.0,Married,3.0,0,4,0,Senior Manager,10.23088300522237,5.0
0,36.0,Self Enquiry,1,3.4011973816621555,Small Business,4.0,Basic,5.0,Married,5.0,1,4,0,Executive,10.029767718446458,3.0
0,32.0,Self Enquiry,1,2.6390573296152584,Salaried,4.0,Deluxe,3.0,Married,5.0,0,3,0,Manager,10.110217128582082,5.0
0,38.0,Self Enquiry,1,1.9459101490553132,Salaried,5.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,10.113383743764707,4.0
0,33.0,Self Enquiry,1,1.9459101490553132,Small Business,4.0,Deluxe,3.0,Married,3.0,1,4,1,Manager,10.120210536047415,5.0
0,39.0,Company Invited,1,3.5263605246161616,Salaried,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,9.956269737975097,4.0
0,51.0,Self Enquiry,1,2.6390573296152584,Small Business,5.0,King,3.0,Married,3.0,1,4,1,VP,10.399231263877141,5.0
0,60.0,Self Enquiry,3,3.4657359027997265,Salaried,4.0,Standard,5.0,Unmarried,2.0,0,3,1,Senior Manager,10.17789439778788,7.0
0,37.0,Self Enquiry,1,2.70805020110221,Large Business,4.0,Standard,3.0,Married,3.0,0,4,1,Senior Manager,10.26722748059698,4.0
0,56.0,Self Enquiry,1,2.70805020110221,Small Business,4.0,Super Deluxe,3.0,Married,4.0,1,3,1,AVP,10.399231263877141,5.0
0,37.0,Company Invited,1,2.8903717578961645,Salaried,5.0,Deluxe,4.0,Unmarried,3.0,0,4,1,Manager,10.133686158324014,6.0
0,46.0,Self Enquiry,1,2.6390573296152584,Salaried,4.0,Standard,5.0,Married,4.0,0,3,0,Senior Manager,10.254214844204958,4.0
0,36.0,Company Invited,1,1.9459101490553132,Small Business,4.0,Basic,5.0,Married,6.0,0,1,0,Executive,9.946163826816564,6.0
1,37.0,Self Enquiry,1,2.772588722239781,Small Business,5.0,Basic,3.0,Married,2.0,1,1,1,Executive,10.001793241320252,7.0
0,60.0,Company Invited,3,1.9459101490553132,Salaried,5.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,10.092081066090932,4.0
0,30.0,Self Enquiry,1,2.1972245773362196,Salaried,4.0,Basic,4.0,Married,2.0,0,4,1,Executive,9.97025795616998,5.0
0,32.0,Self Enquiry,1,1.9459101490553132,Small Business,4.0,Basic,4.0,Unmarried,3.0,0,3,1,Executive,9.960765403687601,4.0
0,33.0,Self Enquiry,1,1.9459101490553132,Salaried,4.0,Deluxe,4.0,Married,3.0,0,3,1,Manager,10.122542757941732,5.0
0,37.0,Self Enquiry,1,2.5649493574615367,Salaried,2.0,Basic,3.0,Married,5.0,0,1,0,Executive,9.985804595025341,4.0
0,32.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,10.047674472848625,7.0
0,36.0,Self Enquiry,3,1.9459101490553132,Small Business,5.0,Deluxe,5.0,Unmarried,2.0,0,1,1,Manager,10.042814617757227,5.0
0,46.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Standard,5.0,Married,6.0,1,3,1,Senior Manager,10.371082032109841,5.0
0,38.0,Self Enquiry,1,2.6390573296152584,Small Business,4.0,Standard,3.0,Unmarried,6.0,0,1,0,Senior Manager,10.384121974137889,3.0
0,47.0,Self Enquiry,2,2.4849066497880004,Small Business,4.0,Deluxe,4.0,Married,2.0,1,5,1,Manager,10.0731881321402,7.0
0,31.0,Self Enquiry,1,1.9459101490553132,Salaried,5.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,10.077608912764743,5.0
0,36.0,Self Enquiry,1,1.9459101490553132,Small Business,5.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,9.977527665244592,3.0
0,56.0,Self Enquiry,3,1.9459101490553132,Salaried,4.0,Standard,3.0,Married,5.0,0,1,0,Senior Manager,10.272184936452078,7.0
0,39.0,Company Invited,1,2.5649493574615367,Small Business,6.0,Deluxe,3.0,Married,2.0,1,1,0,Manager,10.086100733470296,7.0
0,35.0,Self Enquiry,1,1.9459101490553132,Small Business,4.0,Deluxe,4.0,Married,3.0,0,5,1,Manager,10.043379921188018,7.0
0,57.0,Self Enquiry,1,2.6390573296152584,Salaried,6.0,Standard,3.0,Unmarried,6.0,0,1,0,Senior Manager,10.163464353895687,4.0
0,24.0,Self Enquiry,3,2.1972245773362196,Large Business,4.0,Basic,5.0,Married,5.0,0,3,1,Executive,9.95227771670556,7.0
0,52.0,Self Enquiry,1,2.772588722239781,Salaried,4.0,Basic,3.0,Married,5.0,0,3,1,Executive,9.94044609352166,5.0
0,31.0,Self Enquiry,1,2.1972245773362196,Salaried,5.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,10.035830739523842,7.0
1,47.0,Self Enquiry,3,2.772588722239781,Small Business,5.0,Standard,3.0,Unmarried,3.0,0,5,1,Senior Manager,10.250511070945045,7.0
0,41.0,Company Invited,1,1.9459101490553132,Salaried,5.0,Super Deluxe,4.0,Married,3.0,0,1,1,AVP,10.37913149526554,6.0
0,52.0,Self Enquiry,3,3.332204510175204,Small Business,4.0,Deluxe,3.0,Unmarried,2.0,1,5,0,Manager,10.09075519061184,7.0
0,31.0,Self Enquiry,3,2.3978952727983707,Small Business,5.0,Deluxe,4.0,Married,3.0,1,3,1,Manager,10.08108965687996,5.0
0,47.0,Company Invited,1,1.9459101490553132,Small Business,5.0,Standard,5.0,Married,4.0,1,1,1,Senior Manager,10.287081896226075,5.0
0,33.0,Self Enquiry,3,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,10.072723869781427,5.0
0,55.0,Self Enquiry,1,2.1972245773362196,Large Business,4.0,Standard,3.0,Married,2.0,0,4,0,Senior Manager,10.380559889496727,4.0
0,25.0,Self Enquiry,3,2.302585092994046,Salaried,4.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,10.072259391783,4.0
0,29.0,Company Invited,3,2.3978952727983707,Small Business,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,10.03884852046658,4.0
0,59.0,Self Enquiry,3,2.833213344056216,Small Business,4.0,Super Deluxe,3.0,Unmarried,2.0,0,3,0,AVP,10.390532647636716,5.0
0,45.0,Company Invited,1,3.4011973816621555,Small Business,4.0,Deluxe,4.0,Married,6.0,0,3,0,Manager,9.938854696373419,6.0
1,38.0,Self Enquiry,2,2.5649493574615367,Salaried,4.0,Basic,5.0,Married,6.0,1,1,0,Executive,9.940349717268694,7.0
0,33.0,Self Enquiry,1,1.9459101490553132,Salaried,4.0,Basic,5.0,Unmarried,3.0,0,1,0,Executive,9.982021430190235,6.0
1,21.0,Company Invited,1,2.5649493574615367,Salaried,5.0,Basic,3.0,Unmarried,3.0,1,1,0,Executive,9.980633761712781,5.0
0,35.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Deluxe,3.0,Unmarried,3.0,0,3,0,Manager,10.064202355576024,4.0
0,38.0,Company Invited,1,2.1972245773362196,Salaried,5.0,Deluxe,3.0,Married,7.0,0,1,1,Manager,10.079162066608289,7.0
0,60.0,Company Invited,2,2.1972245773362196,Salaried,5.0,King,3.0,Married,3.0,0,1,0,VP,10.399231263877141,5.0
0,51.0,Company Invited,1,1.9459101490553132,Salaried,4.0,King,4.0,Married,3.0,1,1,0,VP,10.399231263877141,7.0
1,26.0,Self Enquiry,3,2.4849066497880004,Small Business,5.0,Deluxe,3.0,Unmarried,3.0,1,3,0,Manager,10.103239644392968,5.0
0,26.0,Self Enquiry,1,2.6390573296152584,Small Business,5.0,Basic,3.0,Married,3.0,0,1,0,Executive,9.978919647651981,7.0
0,23.0,Self Enquiry,1,3.091042453358316,Small Business,4.0,Basic,3.0,Unmarried,3.0,0,1,1,Executive,9.97808469074291,5.0
0,52.0,Company Invited,1,1.9459101490553132,Small Business,5.0,Standard,5.0,Unmarried,5.0,0,1,1,Senior Manager,10.172063255248172,3.0
1,35.0,Company Invited,1,2.6390573296152584,Salaried,6.0,Deluxe,3.0,Unmarried,3.0,1,5,1,Manager,10.116661572812847,5.0
0,55.0,Company Invited,2,3.4965075614664802,Salaried,2.0,Super Deluxe,3.0,Unmarried,3.0,1,3,1,AVP,10.399231263877141,3.0
0,25.0,Self Enquiry,1,3.2188758248682006,Salaried,4.0,Basic,3.0,Married,2.0,0,4,0,Executive,9.973573160102816,4.0
0,35.0,Self Enquiry,1,2.5649493574615367,Salaried,5.0,Deluxe,4.0,Married,8.0,0,3,1,Manager,10.051174530434894,4.0
0,38.0,Self Enquiry,3,2.302585092994046,Salaried,4.0,Standard,3.0,Unmarried,4.0,0,3,0,Senior Manager,10.169920451948736,5.0
0,35.0,Self Enquiry,1,2.4849066497880004,Small Business,5.0,Standard,5.0,Unmarried,4.0,0,1,1,Senior Manager,10.319199977095842,5.0
0,37.0,Company Invited,3,2.8903717578961645,Large Business,4.0,Standard,3.0,Married,2.0,0,5,0,Senior Manager,10.254707645791896,7.0
0,37.0,Self Enquiry,1,2.302585092994046,Salaried,4.0,Basic,3.0,Married,7.0,0,1,0,Executive,9.976412682550684,5.0
0,44.0,Company Invited,3,3.4965075614664802,Salaried,4.0,Super Deluxe,3.0,Married,3.0,1,1,1,AVP,10.399231263877141,5.0
0,31.0,Company Invited,1,3.4011973816621555,Salaried,6.0,Basic,3.0,Married,3.0,0,3,0,Executive,9.966039727193092,5.0
0,34.0,Company Invited,3,3.367295829986474,Small Business,4.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,10.119566206128216,5.0
1,57.0,Self Enquiry,1,3.044522437723423,Salaried,4.0,Basic,4.0,Married,2.0,1,5,1,Executive,10.070737771809798,5.0
0,52.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,King,3.0,Unmarried,2.0,0,5,1,VP,10.399231263877141,5.0
1,32.0,Self Enquiry,3,2.5649493574615367,Salaried,6.0,Deluxe,3.0,Married,6.0,1,3,0,Manager,10.120613031524774,7.0
0,27.0,Self Enquiry,1,2.5649493574615367,Salaried,5.0,Basic,4.0,Married,3.0,0,3,1,Executive,9.954465797300758,5.0
1,59.0,Self Enquiry,1,3.4011973816621555,Small Business,4.0,Standard,3.0,Married,3.0,0,3,1,Senior Manager,10.274706221915702,5.0
1,20.0,Self Enquiry,3,3.367295829986474,Small Business,4.0,Basic,3.0,Unmarried,3.0,1,1,1,Executive,9.92098360015288,4.0
0,23.0,Self Enquiry,1,2.1972245773362196,Large Business,4.0,Basic,3.0,Married,2.0,0,5,1,Executive,9.961803629358965,5.0
0,50.0,Self Enquiry,1,3.295836866004329,Small Business,4.0,Deluxe,5.0,Married,3.0,0,1,1,Manager,10.136383395293016,5.0
0,44.0,Company Invited,1,3.5263605246161616,Small Business,2.0,Basic,3.0,Unmarried,6.0,0,3,0,Executive,10.061217533302013,7.0
0,51.0,Company Invited,3,2.9444389791664403,Small Business,4.0,Standard,3.0,Unmarried,6.0,0,5,1,Senior Manager,10.235880049754966,7.0
1,32.0,Self Enquiry,3,3.295836866004329,Salaried,6.0,Deluxe,3.0,Married,5.0,1,3,0,Manager,10.053501114853614,7.0
0,42.0,Self Enquiry,3,2.772588722239781,Salaried,4.0,Standard,3.0,Married,5.0,1,1,0,Senior Manager,10.198654046697536,6.0
0,27.0,Self Enquiry,2,3.4657359027997265,Salaried,4.0,Basic,3.0,Married,3.0,0,4,1,Executive,9.9813740911932,6.0
0,37.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Deluxe,4.0,Married,8.0,0,4,0,Manager,10.069806751852576,5.0
1,52.0,Company Invited,1,2.70805020110221,Salaried,6.0,Standard,3.0,Unmarried,4.0,0,1,1,Senior Manager,10.286297970079486,4.0
0,40.0,Self Enquiry,3,2.3978952727983707,Salaried,5.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,10.109688383120027,5.0
0,26.0,Self Enquiry,3,3.5263605246161616,Salaried,5.0,Deluxe,3.0,Married,4.0,0,4,1,Manager,10.215264497991953,5.0
0,31.0,Self Enquiry,2,2.772588722239781,Salaried,4.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,10.127630604183421,5.0
1,33.0,Self Enquiry,1,2.772588722239781,Small Business,4.0,Basic,5.0,Unmarried,2.0,0,4,1,Executive,10.03793102908562,4.0
0,46.0,Self Enquiry,1,3.5263605246161616,Small Business,4.0,Basic,3.0,Unmarried,7.0,0,1,1,Executive,10.004689433045096,4.0
0,39.0,Self Enquiry,1,2.302585092994046,Large Business,4.0,Deluxe,3.0,Unmarried,5.0,1,5,1,Manager,10.043032079974024,4.0
0,31.0,Self Enquiry,1,3.2188758248682006,Salaried,4.0,Basic,3.0,Unmarried,3.0,0,1,1,Executive,9.966931725092662,7.0
0,33.0,Company Invited,3,2.772588722239781,Small Business,6.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,10.058180942212608,5.0
0,31.0,Self Enquiry,1,2.4849066497880004,Large Business,4.0,Basic,5.0,Married,7.0,0,5,0,Executive,9.993419660036736,5.0
0,31.0,Self Enquiry,1,2.1972245773362196,Small Business,5.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,9.971052738698551,4.0
0,42.0,Company Invited,1,2.833213344056216,Salaried,5.0,Super Deluxe,5.0,Married,3.0,0,1,1,AVP,10.399231263877141,5.0
0,42.0,Self Enquiry,1,2.772588722239781,Salaried,4.0,Basic,5.0,Married,4.0,0,1,0,Executive,9.94826969530802,5.0
0,20.0,Self Enquiry,1,2.302585092994046,Small Business,4.0,Basic,4.0,Unmarried,3.0,0,3,1,Executive,9.911505324129712,5.0
0,41.0,Company Invited,1,3.4965075614664802,Small Business,4.0,Deluxe,4.0,Married,3.0,0,1,0,Manager,10.097531796025063,5.0
0,36.0,Self Enquiry,3,1.9459101490553132,Small Business,4.0,Standard,4.0,Married,3.0,0,4,0,Senior Manager,10.16481281589039,5.0
0,54.0,Self Enquiry,3,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Married,4.0,1,5,0,Manager,9.95151552154671,5.0
0,46.0,Self Enquiry,1,2.772588722239781,Salaried,4.0,Deluxe,4.0,Married,2.0,0,4,1,Manager,9.953515046135776,4.0
0,33.0,Company Invited,3,2.70805020110221,Small Business,4.0,Standard,3.0,Unmarried,3.0,0,4,1,Senior Manager,10.228320890618702,5.0
0,30.0,Company Invited,1,1.9459101490553132,Large Business,4.0,Deluxe,3.0,Married,3.0,0,3,0,Manager,10.043119051621321,4.0
0,52.0,Self Enquiry,1,2.6390573296152584,Small Business,5.0,Deluxe,3.0,Married,4.0,0,3,1,Manager,10.119002076685847,5.0
0,59.0,Self Enquiry,1,2.772588722239781,Small Business,5.0,Basic,4.0,Married,6.0,1,1,1,Executive,9.999888046822443,6.0
0,41.0,Self Enquiry,3,2.3978952727983707,Small Business,5.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,10.293263561179652,6.0
0,35.0,Company Invited,3,2.1972245773362196,Small Business,4.0,Basic,3.0,Married,8.0,0,5,0,Executive,9.947934967271424,5.0
0,23.0,Self Enquiry,1,3.258096538021482,Small Business,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,9.952325334619427,5.0
0,28.0,Company Invited,1,2.772588722239781,Small Business,4.0,Basic,4.0,Married,8.0,0,3,1,Executive,9.937985592943695,5.0
0,29.0,Self Enquiry,1,3.332204510175204,Small Business,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,9.970725551801806,4.0
0,58.0,Self Enquiry,1,3.4339872044851463,Salaried,2.0,Standard,3.0,Married,5.0,1,4,1,Senior Manager,10.244129654600282,4.0
0,28.0,Company Invited,1,2.302585092994046,Small Business,5.0,Basic,3.0,Married,3.0,1,1,0,Executive,9.96382978154229,7.0
0,51.0,Self Enquiry,1,2.8903717578961645,Salaried,4.0,King,3.0,Unmarried,5.0,0,5,0,VP,10.399231263877141,5.0
0,42.0,Self Enquiry,1,3.044522437723423,Salaried,4.0,Basic,3.0,Married,6.0,0,4,1,Executive,9.95840178341352,5.0
0,31.0,Self Enquiry,3,2.4849066497880004,Salaried,4.0,Standard,3.0,Married,4.0,0,4,1,Senior Manager,10.243418088056579,5.0
0,39.0,Self Enquiry,3,1.9459101490553132,Salaried,5.0,Deluxe,3.0,Unmarried,6.0,0,1,0,Manager,10.21698355988089,5.0
0,33.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Basic,3.0,Unmarried,5.0,0,1,0,Executive,9.985804595025341,5.0
0,28.0,Self Enquiry,1,3.1780538303479458,Large Business,4.0,Basic,4.0,Married,2.0,1,4,0,Executive,9.986725151106183,4.0
1,20.0,Company Invited,3,1.9459101490553132,Large Business,6.0,Basic,5.0,Unmarried,2.0,0,3,1,Executive,9.952420563645306,5.0
0,37.0,Company Invited,1,2.302585092994046,Small Business,4.0,Basic,4.0,Unmarried,6.0,0,4,1,Executive,9.9410723128634,3.0
0,31.0,Company Invited,1,2.772588722239781,Small Business,4.0,Deluxe,5.0,Married,3.0,0,1,1,Manager,9.98736903651683,6.0
0,46.0,Self Enquiry,3,2.3978952727983707,Salaried,4.0,Deluxe,5.0,Married,6.0,1,4,0,Manager,10.072554993651666,3.0
0,57.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,Basic,5.0,Married,6.0,1,4,1,Executive,10.040419407031273,6.0
0,34.0,Self Enquiry,1,2.1972245773362196,Salaried,4.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,9.9607181859904,4.0
1,20.0,Self Enquiry,1,2.5649493574615367,Salaried,5.0,Basic,3.0,Unmarried,3.0,0,5,1,Executive,9.892426605176704,4.0
0,47.0,Self Enquiry,3,1.9459101490553132,Small Business,4.0,Standard,5.0,Married,3.0,0,1,1,Senior Manager,10.279558178234838,7.0
0,39.0,Self Enquiry,1,2.772588722239781,Salaried,4.0,Basic,3.0,Unmarried,3.0,0,1,1,Executive,9.950657357012519,7.0
0,32.0,Self Enquiry,1,2.9444389791664403,Small Business,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,10.02601487181582,6.0
0,35.0,Self Enquiry,1,3.5263605246161616,Small Business,4.0,Basic,4.0,Unmarried,4.0,0,3,0,Executive,9.951753769945617,5.0
1,42.0,Self Enquiry,3,3.295836866004329,Small Business,4.0,Basic,4.0,Unmarried,3.0,1,4,0,Executive,9.990490596157702,6.0
0,51.0,Self Enquiry,1,1.9459101490553132,Small Business,5.0,Basic,3.0,Married,4.0,0,3,1,Executive,10.015386645033537,4.0
0,54.0,Self Enquiry,1,2.995732273553991,Small Business,2.0,Deluxe,5.0,Married,3.0,0,1,1,Manager,10.048799283696182,4.0
0,34.0,Self Enquiry,1,3.044522437723423,Small Business,4.0,Basic,4.0,Married,3.0,0,5,1,Executive,9.972733725272942,6.0
0,41.0,Self Enquiry,1,2.3978952727983707,Small Business,4.0,King,3.0,Married,3.0,0,5,1,VP,10.399231263877141,5.0
0,56.0,Self Enquiry,1,3.044522437723423,Small Business,2.0,King,4.0,Unmarried,3.0,0,1,1,VP,10.399231263877141,6.0
0,35.0,Company Invited,1,2.1972245773362196,Salaried,5.0,Deluxe,3.0,Married,3.0,0,4,0,Manager,10.247963389017864,5.0
0,52.0,Self Enquiry,1,2.302585092994046,Small Business,4.0,Super Deluxe,4.0,Unmarried,5.0,0,5,1,AVP,10.386284003580617,6.0
0,53.0,Self Enquiry,1,1.9459101490553132,Salaried,5.0,King,3.0,Married,2.0,0,1,1,VP,10.399231263877141,7.0
0,28.0,Self Enquiry,1,2.772588722239781,Small Business,4.0,Basic,4.0,Unmarried,3.0,0,3,0,Executive,9.950227998419942,7.0
1,36.0,Self Enquiry,1,3.4011973816621555,Salaried,5.0,Deluxe,3.0,Married,5.0,1,4,1,Manager,10.110257789732392,4.0
0,44.0,Company Invited,1,2.6390573296152584,Small Business,2.0,Basic,3.0,Married,6.0,0,4,1,Executive,9.941120467342978,4.0
0,46.0,Company Invited,1,2.1972245773362196,Small Business,5.0,Super Deluxe,3.0,Married,2.0,0,4,1,AVP,10.399231263877141,5.0
0,38.0,Self Enquiry,1,3.332204510175204,Salaried,2.0,Basic,5.0,Married,3.0,1,3,1,Executive,10.009737672378787,5.0
0,36.0,Company Invited,1,2.1972245773362196,Small Business,4.0,Deluxe,4.0,Unmarried,7.0,0,1,0,Manager,10.04771775820736,4.0
0,43.0,Company Invited,1,3.332204510175204,Small Business,4.0,Deluxe,3.0,Married,4.0,0,1,0,Manager,10.083431284544119,4.0
0,39.0,Self Enquiry,1,2.1972245773362196,Salaried,4.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,10.13582867620438,5.0
0,39.0,Self Enquiry,1,3.5263605246161616,Large Business,4.0,Deluxe,3.0,Married,5.0,0,1,0,Manager,10.124188122199199,4.0
0,28.0,Company Invited,1,1.9459101490553132,Large Business,5.0,Deluxe,5.0,Married,7.0,0,3,1,Manager,10.04220547184795,4.0
0,50.0,Company Invited,1,3.2188758248682006,Salaried,4.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,10.145727599541326,5.0
0,35.0,Company Invited,1,2.833213344056216,Small Business,4.0,Basic,3.0,Married,3.0,1,3,1,Executive,10.0209594286763,5.0
0,41.0,Self Enquiry,1,3.258096538021482,Small Business,4.0,Deluxe,3.0,Married,2.0,1,1,1,Manager,9.972033657571142,3.0
1,39.0,Self Enquiry,1,3.5263605246161616,Small Business,4.0,Deluxe,5.0,Married,2.0,1,3,1,Manager,10.140573455973044,7.0
1,30.0,Self Enquiry,3,3.5263605246161616,Small Business,4.0,Standard,3.0,Married,3.0,0,3,0,Senior Manager,10.177970397179921,4.0
0,23.0,Self Enquiry,1,2.4849066497880004,Salaried,2.0,Basic,4.0,Married,3.0,1,4,1,Executive,9.952563390182721,4.0
0,37.0,Company Invited,1,3.2188758248682006,Small Business,4.0,Basic,3.0,Unmarried,3.0,0,3,0,Executive,9.944197540783914,6.0
0,41.0,Company Invited,1,2.772588722239781,Salaried,5.0,Deluxe,3.0,Married,2.0,0,5,0,Manager,10.067050936401493,6.0
0,47.0,Self Enquiry,1,1.9459101490553132,Small Business,4.0,Standard,5.0,Married,2.0,0,1,0,Senior Manager,10.24259916009427,7.0
1,33.0,Self Enquiry,3,2.3978952727983707,Small Business,6.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,10.27773715349137,4.0
0,31.0,Company Invited,1,1.9459101490553132,Salaried,5.0,Standard,3.0,Unmarried,3.0,0,5,1,Senior Manager,10.209205987474007,5.0
0,28.0,Company Invited,3,3.295836866004329,Salaried,4.0,Deluxe,3.0,Unmarried,3.0,0,1,1,Manager,10.263222808938117,5.0
0,52.0,Self Enquiry,1,2.70805020110221,Salaried,5.0,Standard,4.0,Married,7.0,0,3,1,Senior Manager,10.347147206442262,5.0
1,31.0,Self Enquiry,1,2.302585092994046,Large Business,4.0,Basic,5.0,Unmarried,7.0,1,4,0,Executive,9.9681041956221,4.0
0,42.0,Self Enquiry,3,2.5649493574615367,Salaried,4.0,Standard,3.0,Unmarried,5.0,1,1,0,Senior Manager,10.38186229603161,5.0
1,31.0,Company Invited,3,3.4965075614664802,Small Business,5.0,Deluxe,5.0,Unmarried,7.0,0,1,1,Manager,10.141480306700544,5.0
1,30.0,Self Enquiry,1,1.9459101490553132,Large Business,4.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,9.939626599152001,4.0
0,46.0,Company Invited,3,2.5649493574615367,Small Business,5.0,Standard,3.0,Unmarried,8.0,0,4,1,Senior Manager,10.22350369881181,4.0
0,55.0,Self Enquiry,3,2.302585092994046,Small Business,4.0,Deluxe,5.0,Married,4.0,0,4,1,Manager,10.11123316167024,4.0
0,37.0,Self Enquiry,1,2.4849066497880004,Salaried,4.0,Deluxe,4.0,Unmarried,2.0,0,1,1,Manager,10.110176465778377,6.0
0,34.0,Self Enquiry,1,2.3978952727983707,Small Business,5.0,Basic,4.0,Married,8.0,0,4,0,Executive,9.966462351697517,5.0
